year,P.ISSN,E.ISSN,journal_name,open_access
2013,18992358,NULL,"Acta Physica Polonica B, Proceedings Supplement",0
2013,10980121,1550235X,Physical Review B - Condensed Matter and Materials Physics,0
2013,10563911,NULL,Journal of Algebraic Geometry,0
2013,15301591,NULL,"Proceedings -Design, Automation and Test in Europe, DATE",0
2013,00987484,15383598,JAMA - Journal of the American Medical Association,0
2013,NULL,19326203,PLoS ONE,1
2013,1748670X,17486718,Computational and Mathematical Methods in Medicine,1
2013,0195668X,15229645,European Heart Journal,1
2013,NULL,NULL,"2013 2nd International Workshop on Software Engineering Challenges for the Smart Grid, SE4SG 2013 - Proceedings",0
2013,00987484,15383598,JAMA - Journal of the American Medical Association,1
2013,05503213,NULL,Nuclear Physics B,0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,10647449,10980997,Infectious Diseases in Obstetrics and Gynecology,1
2013,NULL,NULL,Abrams' Angiography: Interventional Radiology: Third Edition,0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,NULL,19326203,PLoS ONE,1
2013,14337851,15213773,Angewandte Chemie - International Edition,0
2013,19448244,19448252,ACS Applied Materials and Interfaces,0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,00219258,1083351X,Journal of Biological Chemistry,1
2013,01460404,15525783,Investigative Ophthalmology and Visual Science,1
2013,15206149,NULL,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",0
2013,NULL,19326203,PLoS ONE,1
2013,NULL,19326203,PLoS ONE,1
2013,13667017,NULL,Water Policy,0
2013,13667017,NULL,Water Policy,0
2013,NULL,NULL,Disorders of the Shoulder: Sports Injuries: Third Edition,0
2013,01460404,15525783,Investigative Ophthalmology and Visual Science,1
2013,13667017,NULL,Water Policy,0
2013,13667017,NULL,Water Policy,0
2013,NULL,16641078,Frontiers in Psychology,1
2013,NULL,16640640,Frontiers in Psychiatry,1
2013,NULL,19326203,PLoS ONE,1
2013,02782715,15445208,Health Affairs,1
2013,NULL,21698996,Journal of Geophysical Research Atmospheres,0
2013,NULL,19326203,PLoS ONE,1
2013,08966273,10974199,Neuron,1
2013,0166445X,18791514,Aquatic Toxicology,0
2013,0002838X,15320650,American Family Physician,0
2013,0013936X,15205851,Environmental Science and Technology,0
2013,13674803,14602059,Bioinformatics,1
2013,03029743,16113349,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),0
2013,NULL,NULL,UbiComp 2013 - Proceedings of the 2013 ACM International Joint Conference on Pervasive and Ubiquitous Computing,0
2013,0013936X,15205851,Environmental Science and Technology,0
2013,03029743,16113349,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),0
2013,NULL,NULL,UbiComp 2013 - Proceedings of the 2013 ACM International Joint Conference on Pervasive and Ubiquitous Computing,0
2013,0169555X,NULL,Geomorphology,0
2013,19450877,19379145,Science Signaling,0
2013,NULL,NULL,"Proceedings - 2013 3rd International Workshop on Pattern Recognition in Neuroimaging, PRNI 2013",0
2013,01928651,1096987X,Journal of Computational Chemistry,0
2013,00031488,NULL,Journal of the American Veterinary Medical Association,0
2013,00097322,15244539,Circulation,1
2013,NULL,2050084X,eLife,1
2013,10538119,10959572,NeuroImage,0
2013,10538119,10959572,NeuroImage,0
2013,01675273,18741754,International Journal of Cardiology,0
2013,00036951,NULL,Applied Physics Letters,0
2013,00036951,NULL,Applied Physics Letters,0
2013,01665316,NULL,Performance Evaluation,0
2013,02706474,15292401,Journal of Neuroscience,1
2013,NULL,21678359,PeerJ,1
2013,1744683X,17446848,Soft Matter,0
2013,01665316,NULL,Performance Evaluation,0
2013,NULL,14795876,Journal of Translational Medicine,1
2013,05562813,1089490X,Physical Review C - Nuclear Physics,0
2013,0363907X,1099114X,International Journal of Energy Research,0
2013,10972765,10974164,Molecular Cell,1
2013,0732183X,15277755,Journal of Clinical Oncology,0
2013,15507998,15502368,"Physical Review D - Particles, Fields, Gravitation and Cosmology",0
2013,15393755,15502376,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",0
2013,00319007,10797114,Physical Review Letters,1
2013,15541134,NULL,International Journal of Cancer Research and Prevention,0
2013,NULL,14712202,BMC Neuroscience,1
2013,10623264,NULL,American Journal of Critical Care,1
2013,19357524,NULL,Electronic Journal of Statistics,1
2013,10623264,NULL,American Journal of Critical Care,1
2013,02793695,NULL,Journal of Psychosocial Nursing and Mental Health Services,0
2013,NULL,19326203,PLoS ONE,1
2013,10623264,NULL,American Journal of Critical Care,1
2013,NULL,19326203,PLoS ONE,1
2013,NULL,14712318,BMC Geriatrics,1
2013,10975659,NULL,IEEE National Radar Conference - Proceedings,0
2013,09609822,NULL,Current Biology,1
2013,10975659,NULL,IEEE National Radar Conference - Proceedings,0
2013,NULL,NULL,Proceedings - IEEE Virtual Reality,0
2013,NULL,NULL,Proceedings - IEEE Virtual Reality,0
2013,00916765,15529924,Environmental Health Perspectives,0
2013,10975659,NULL,IEEE National Radar Conference - Proceedings,0
2013,00225193,10958541,Journal of Theoretical Biology,0
2013,14639076,NULL,Physical Chemistry Chemical Physics,0
2013,09609822,NULL,Current Biology,1
2013,05562813,1089490X,Physical Review C - Nuclear Physics,0
2013,15660621,15729737,Conservation Genetics,0
2013,03912698,22811044,Prometheus (Italy),0
2013,00361410,10957111,SIAM Journal on Mathematical Analysis,0
2013,NULL,17576512,Stem Cell Research and Therapy,1
2013,15353893,15353907,Journal of Proteome Research,0
2013,NULL,19326203,PLoS ONE,1
2013,08853010,NULL,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",0
2013,NULL,19326203,PLoS ONE,1
2013,00900656,NULL,Fishery Bulletin,1
2013,05562813,1089490X,Physical Review C - Nuclear Physics,0
2013,09509232,14765594,Oncogene,1
2013,00029297,15376605,American Journal of Human Genetics,1
2013,NULL,19326203,PLoS ONE,1
2013,NULL,19326203,PLoS ONE,1
2013,NULL,1664042X,Frontiers in Physiology,1
2013,00027863,15205126,Journal of the American Chemical Society,0
2013,00219355,15351386,Journal of Bone and Joint Surgery - Series A,0
2013,15507998,15502368,"Physical Review D - Particles, Fields, Gravitation and Cosmology",0
2013,NULL,21568650,Medical Science Educator,0
2013,NULL,NULL,"Arthropod Biology and Evolution: Molecules, Development, Morphology",0
2013,21620555,21620563,Chinese Sociological Review,0
2013,00168831,17561183,German Quarterly,0
2013,13537113,15572986,Nationalism and Ethnic Politics,0
2013,1758678X,17586798,Nature Climate Change,0
2013,16625137,NULL,Frontiers in Systems Neuroscience,1
2013,15248372,15327647,Journal of Cognition and Development,0
2013,00283932,18733514,Neuropsychologia,0
2013,00440094,NULL,Yale Law Journal,0
2013,03051048,13624962,Nucleic Acids Research,1
2013,0959440X,1879033X,Current Opinion in Structural Biology,0
2013,00223816,14682508,Journal of Politics,0
2013,07403224,NULL,Journal of the Optical Society of America B: Optical Physics,0
2013,15573060,15573079,Education Finance and Policy,0
2013,03076938,13652230,Clinical and Experimental Dermatology,0
2013,15361225,NULL,IEEE Antennas and Wireless Propagation Letters,0
2013,00104140,15523829,Comparative Political Studies,0
2013,17584299,17584302,Clinical Lipidology,0
2013,09581669,18790429,Current Opinion in Biotechnology,0
2013,00225223,1097685X,Journal of Thoracic and Cardiovascular Surgery,1
2013,00107999,NULL,Contributions to Mineralogy and Petrology,0
2013,10534296,15329461,Seminars in Radiation Oncology,0
2013,10573631,15505065,Journal of Nursing Care Quality,0
2013,00222445,17413737,Journal of Marriage and Family,0
2013,07360266,1554527X,Journal of Orthopaedic Research,0
2013,13590294,18790399,Current Opinion in Colloid and Interface Science,0
2013,00256501,NULL,Mechanical Engineering,0
2013,NULL,NULL,"Advances in Political Economy: Institutions, Modelling and Empirical Analysis",0
2013,NULL,NULL,Cognitive Electrophysiology of Attention: Signals of the Mind,0
2013,14622203,1469994X,Nicotine and Tobacco Research,0
2013,21620555,21620563,Chinese Sociological Review,0
2013,10550887,15450848,Journal of Addictive Diseases,0
2013,19331681,1933169X,Journal of Information Technology and Politics,0
2013,10788956,1546170X,Nature Medicine,0
2013,01619268,15505014,Advances in Nursing Science,0
2013,15283542,19311516,Emotion,0
2013,1553734X,15537358,PLoS Computational Biology,1
2013,15537390,15537404,PLoS Genetics,1
2013,15401405,15401413,JNCCN Journal of the National Comprehensive Cancer Network,0
2013,00346527,1467937X,Review of Economic Studies,0
2013,00461520,NULL,Educational Psychologist,0
2013,08240469,17487692,Marine Mammal Science,0
2013,00223816,14682508,Journal of Politics,0
2013,01419870,14664356,Ethnic and Racial Studies,0
2013,03788733,NULL,Social Networks,0
2013,00043591,15290131,Arthritis and Rheumatism,1
2013,10889051,15495469,Genome Research,1
2013,15228517,15235866,Neuro-Oncology,1
2013,01640291,NULL,International Journal of Primatology,0
2013,00961523,NULL,Journal of Experimental Psychology: Human Perception and Performance,0
2013,00951137,1098660X,Journal of Clinical Microbiology,1
2013,18773435,NULL,Current Opinion in Environmental Sustainability,0
2013,09237534,15698041,Annals of Oncology,1
2013,08855765,10961178,Physiological and Molecular Plant Pathology,0
2013,00431354,18792448,Water Research,0
2013,00468177,15328392,Human Pathology,0
2013,00953628,NULL,Microbial Ecology,0
2013,18798500,NULL,Practical Radiation Oncology,0
2013,00068314,NULL,Boundary-Layer Meteorology,0
2013,0922680X,NULL,Journal of Regulatory Economics,0
2013,14611457,14695111,International Journal of Neuropsychopharmacology,1
2013,03091708,NULL,Advances in Water Resources,0
2013,13858947,NULL,Chemical Engineering Journal,0
2013,10769986,NULL,Journal of Educational and Behavioral Statistics,0
2013,00472727,NULL,Journal of Public Economics,0
2013,10538119,10959572,NeuroImage,0
2013,18152406,19917120,Communications in Computational Physics,0
2013,00906964,15739686,Annals of Biomedical Engineering,0
2013,0732183X,15277755,Journal of Clinical Oncology,0
2013,00348635,NULL,Revista de Occidente,0
2013,03091708,NULL,Advances in Water Resources,0
2013,09593780,NULL,Global Environmental Change,0
2013,00040002,NULL,Archives of Sexual Behavior,0
2013,10993460,14682869,Journal of Urban Health,0
2013,10966218,15577740,Journal of Palliative Medicine,0
2013,00223816,14682508,Journal of Politics,0
2013,03070565,14765497,International Journal of Obesity,0
2013,16182642,16182650,Analytical and Bioanalytical Chemistry,0
2013,14622912,14622920,Environmental Microbiology,0
2013,08892229,19318405,AIDS Research and Human Retroviruses,0
2013,10497323,15527557,Qualitative Health Research,0
2013,00085472,15387445,Cancer Research,1
2013,18794068,18794076,Journal of Geriatric Oncology,0
2013,00166731,19432631,Genetics,1
2013,NULL,19326203,PLoS ONE,1
2013,01715216,14321335,Journal of Cancer Research and Clinical Oncology,0
2013,00112275,NULL,Cryogenics,0
2013,07351097,15583597,Journal of the American College of Cardiology,1
2013,00664804,10986596,Antimicrobial Agents and Chemotherapy,1
2013,00900036,15410048,American Journal of Public Health,0
2013,10689265,15344681,Annals of Surgical Oncology,0
2013,00244074,10958339,Botanical Journal of the Linnean Society,1
2013,13541013,13652486,Global Change Biology,0
2013,03783782,18726232,Early Human Development,0
2013,19388071,19388063,Literacy Research and Instruction,0
2013,0015752X,14643626,Forestry,1
2013,00207683,NULL,International Journal of Solids and Structures,1
2013,07357044,19390084,Behavioral Neuroscience,0
2013,10868089,19383797,Journal of the Society of Laparoendoscopic Surgeons,1
2013,01460404,15525783,Investigative Ophthalmology and Visual Science,1
2013,10773525,NULL,International Journal of Occupational and Environmental Health,0
2013,13672630,NULL,New Journal of Physics,1
2013,15592332,1559713X,Simulation in Healthcare,0
2013,10410236,15327027,Health Communication,0
2013,22120955,NULL,Urban Climate,0
2013,21686203,NULL,JAMA Pediatrics,0
2013,08977151,15579042,Journal of Neurotrauma,0
2013,19466536,19466544,Human Gene Therapy Methods,0
2013,00085472,15387445,Cancer Research,0
2013,15487091,15487105,Nature Methods,0
2013,00917613,19432682,Geology,0
2013,09201742,NULL,Fish Physiology and Biochemistry,0
2013,03636143,15221563,American Journal of Physiology - Cell Physiology,0
2013,07334648,15524523,Journal of Applied Gerontology,0
2013,09209964,15732509,Schizophrenia Research,0
2013,09517375,14736527,Current Opinion in Infectious Diseases,0
2013,09349723,14354373,European Journal of Clinical Microbiology and Infectious Diseases,1
2013,15435938,NULL,Annual Review of Environment and Resources,0
2013,17441692,17441706,Global Public Health,0
2013,00431397,19447973,Water Resources Research,0
2013,00014273,NULL,Academy of Management Journal,0
2013,09031936,13993003,European Respiratory Journal,1
2013,00028282,NULL,American Economic Review,0
2013,02699370,14735571,AIDS,0
2013,00219738,15588238,Journal of Clinical Investigation,1
2013,0028646X,14698137,New Phytologist,1
2013,13824996,NULL,Advances in Health Sciences Education,0
2013,15320464,NULL,Journal of Biomedical Informatics,1
2013,01976664,17413729,Family Relations,0
2013,00063207,NULL,Biological Conservation,0
2013,00332917,14698978,Psychological Medicine,0
2013,03766357,18728308,Behavioural Processes,0
2013,15435938,NULL,Annual Review of Environment and Resources,0
2013,00431397,19447973,Water Resources Research,0
2013,21645515,2164554X,Human Vaccines and Immunotherapeutics,0
2013,22122672,NULL,Journal of the Academy of Nutrition and Dietetics,0
2013,00447447,NULL,Ambio,0
2013,00187267,1741282X,Human Relations,0
2013,14700328,14710528,BJOG: An International Journal of Obstetrics and Gynaecology,0
2013,00030147,NULL,American Naturalist,0
2013,01429612,18785905,Biomaterials,0
2013,15651088,NULL,Israel Medical Association Journal,0
2013,09646906,14602083,Human Molecular Genetics,0
2013,00099236,15326535,Clinical Pharmacology and Therapeutics,0
2013,01672681,NULL,Journal of Economic Behavior and Organization,0
2013,00223514,NULL,Journal of Personality and Social Psychology,0
2013,13648152,NULL,Environmental Modelling and Software,0
2013,NULL,15252027,"Geochemistry, Geophysics, Geosystems",0
2013,00028703,10976744,American Heart Journal,0
2013,18794068,18794076,Journal of Geriatric Oncology,0
2013,00099260,1365229X,Clinical Radiology,0
2013,13522310,18732844,Atmospheric Environment,0
2013,1054139X,18791972,Journal of Adolescent Health,1
2013,03622436,15281159,Spine,0
2013,00028703,10976744,American Heart Journal,0
2013,01695002,18728332,Lung Cancer,0
2013,00392499,15244628,Stroke,0
2013,00278424,10916490,Proceedings of the National Academy of Sciences of the United States of America,1
2013,00029343,15557162,American Journal of Medicine,0
2013,08888892,15231739,Conservation Biology,0
2013,00392499,15244628,Stroke,1
2013,15507998,15502368,"Physical Review D - Particles, Fields, Gravitation and Cosmology",0
